"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","GAB","182.62","182.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","GAB","190.27","190.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","GAB","212.62","212.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","GAB","254.20","254.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","GAB","271.51","271.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","GAB","283.03","283.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","GAB","207.94","207.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","GAB","262.77","262.77000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","GAB","226.33","226.33000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","GAB","262.78","262.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","GAB","234.42","234.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","GAB","188.42","188.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","GAB","208.91","208.91000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","GAB","193.98","193.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","GAB","211.23","211.23000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","GAB","208.29","208.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","GAB","228.98","228.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","GMB","46.74","46.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","GMB","38.21","38.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","GMB","36.57","36.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","GMB","28.66","28.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","GMB","32.34","32.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","GMB","33.34","33.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","GMB","33.49","33.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","GMB","35.93","35.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","GMB","39.97","39.97000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","GMB","34.47","34.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","GMB","32.82","32.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","GMB","30.83","30.83000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","GMB","29.31","29.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","GMB","25.34","25.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","GMB","17.14","17.14000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","GMB","19.43","19.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","GMB","20.47","20.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","GMB","21.20","21.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","GMB","22.85","22.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","GMB","22.83","22.83000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","GMB","18.58","18.58000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","GEO","53.03","53.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","GEO","57.25","57.25000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","GEO","67.17","67.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","GEO","82.01","82.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","GEO","106.87","106.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","GEO","134.39","134.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","GEO","154.49","154.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","GEO","199.06","199.06000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","GEO","286.31","286.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","GEO","274.68","274.68000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","GEO","289.54","289.54000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","GEO","316.82","316.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","GEO","348.77","348.77000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","GEO","357.91","357.91000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","GEO","369.14","369.14000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","GEO","294.35","294.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","GEO","321.08","321.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","GEO","303.94","303.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","GEO","331.87","331.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","GEO","308.57","308.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","GEO","320.01","320.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","DEU","2344.35","2344.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","DEU","2346.67","2346.67000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","DEU","2567.50","2567.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","DEU","3152.79","3152.79000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","DEU","3459.82","3459.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","DEU","3558.21","3558.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","DEU","3698.04","3698.04000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","DEU","4182.92","4182.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","DEU","4669.76","4669.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","DEU","4674.92","4674.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","DEU","4611.42","4611.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","DEU","5037.51","5037.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","DEU","4765.69","4765.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","DEU","5099.89","5099.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","DEU","5307.38","5307.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","DEU","4624.63","4624.63000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","DEU","4742.96","4742.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","DEU","5064.84","5064.84000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","DEU","5504.00","5504.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","DEU","5478.10","5478.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","DEU","5930.33","5930.33000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","GHA","16.27","16.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","GHA","19.21","19.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","GHA","19.76","19.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","GHA","23.23","23.23000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","GHA","25.61","25.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","GHA","39.75","39.75000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","GHA","45.97","45.97000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","GHA","54.76","54.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","GHA","61.91","61.91000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","GHA","61.81","61.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","GHA","71.61","71.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","GHA","95.87","95.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","GHA","83.49","83.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","GHA","104.81","104.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","GHA","78.04","78.04000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","GHA","77.74","77.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","GHA","64.43","64.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","GHA","65.57","65.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","GHA","74.13","74.13000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","GHA","73.52","73.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","GHA","84.98","84.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","GRC","885.41","885.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","GRC","1004.82","1004.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","GRC","1168.82","1168.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","GRC","1566.41","1566.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","GRC","1782.70","1782.70000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","GRC","1935.27","1935.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","GRC","2052.88","2052.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","GRC","2426.76","2426.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","GRC","2840.51","2840.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","GRC","2809.06","2809.06000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","GRC","2564.37","2564.37000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","GRC","2338.92","2338.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","GRC","1948.25","1948.25000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","GRC","1832.03","1832.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","GRC","1700.49","1700.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","GRC","1481.42","1481.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","GRC","1513.26","1513.26000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","GRC","1509.78","1509.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","GRC","1603.08","1603.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","GRC","1569.03","1569.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","GRC","1675.12","1675.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","GRD","259.38","259.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","GRD","271.17","271.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","GRD","308.34","308.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","GRD","287.29","287.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","GRD","293.60","293.60000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","GRD","324.56","324.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","GRD","321.83","321.83000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","GRD","355.66","355.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","GRD","395.51","395.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","GRD","370.05","370.05000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","GRD","366.41","366.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","GRD","393.21","393.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","GRD","401.85","401.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","GRD","405.40","405.40000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","GRD","368.81","368.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","GRD","389.39","389.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","GRD","392.78","392.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","GRD","433.49","433.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","GRD","438.92","438.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","GRD","487.60","487.60000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","GRD","491.08","491.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","GTM","83.35","83.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","GTM","99.69","99.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","GTM","107.24","107.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","GTM","112.98","112.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","GTM","121.73","121.73000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","GTM","131.96","131.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","GTM","148.54","148.54000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","GTM","158.38","158.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","GTM","175.12","175.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","GTM","168.86","168.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","GTM","174.79","174.79000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","GTM","190.71","190.71000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","GTM","200.34","200.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","GTM","198.34","198.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","GTM","216.80","216.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","GTM","233.42","233.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","GTM","246.12","246.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","GTM","265.18","265.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","GTM","265.75","265.75000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","GTM","278.55","278.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","GTM","289.13","289.13000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","GIN","23.00","23.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","GIN","22.04","22.04000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","GIN","25.15","25.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","GIN","25.94","25.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","GIN","26.76","26.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","GIN","19.94","19.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","GIN","16.35","16.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","GIN","22.81","22.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","GIN","23.25","23.25000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","GIN","24.00","24.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","GIN","22.87","22.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","GIN","24.42","24.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","GIN","23.99","23.99000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","GIN","26.22","26.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","GIN","37.09","37.09000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","GIN","43.94","43.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","GIN","38.88","38.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","GIN","33.02","33.02000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","GIN","35.31","35.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","GIN","42.68","42.68000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","GIN","46.84","46.84000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","GNB","21.45","21.45000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","GNB","22.01","22.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","GNB","21.14","21.14000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","GNB","24.75","24.75000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","GNB","32.32","32.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","GNB","33.62","33.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","GNB","32.72","32.72000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","GNB","37.88","37.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","GNB","45.08","45.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","GNB","40.50","40.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","GNB","37.56","37.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","GNB","44.70","44.70000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","GNB","37.73","37.73000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","GNB","46.01","46.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","GNB","64.92","64.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","GNB","52.39","52.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","GNB","56.53","56.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","GNB","54.74","54.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","GNB","59.61","59.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","GNB","61.01","61.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","GNB","61.43","61.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","GUY","62.85","62.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","GUY","60.47","60.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","GUY","65.33","65.33000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","GUY","68.43","68.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","GUY","74.89","74.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","GUY","85.49","85.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","GUY","98.42","98.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","GUY","125.85","125.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","GUY","138.78","138.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","GUY","150.38","150.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","GUY","162.99","162.99000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","GUY","186.59","186.59000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","GUY","202.52","202.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","GUY","212.03","212.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","GUY","216.93","216.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","GUY","228.02","228.02000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","GUY","237.30","237.30000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","GUY","268.69","268.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","GUY","298.95","298.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","GUY","319.36","319.36000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","GUY","378.06","378.06000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","HTI","30.15","30.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","HTI","27.21","27.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","HTI","22.23","22.23000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","HTI","18.50","18.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","HTI","23.90","23.90000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","HTI","25.12","25.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","HTI","28.96","28.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","HTI","37.41","37.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","HTI","40.26","40.26000","","","","",""
